"CO_NCM","CO_UNID","CO_SH6","CO_PPE","CO_PPI","CO_FAT_AGREG","CO_CUCI_ITEM","CO_CGCE_N3","CO_SIIT","CO_ISIC_CLASSE","CO_EXP_SUBSET","NO_NCM_POR","NO_NCM_ING"
48196000,10,481960,3081,3081,3,64216,240,4000,1702,1302,"Cartonagens para escritorios, lojas e estabelecimentos semelhantes","Box files/silmilar articl.foroffices, stor.sim.establishm"
48201000,10,482010,3128,3990,3,64231,240,4000,1709,1302,"Livros de registro e de contabilidade, blocos de notas, de encomendas, de recibos, de apontamentos, de papel para cartas, agendas e artigos semelhantes","Registers, account books, note books, etc"
48202000,10,482020,3128,3990,3,64232,322,4000,1709,1302,"Cadernos","Exercise books"
40082900,10,400829,3990,3990,3,62133,240,3000,2219,8099,"Varetas e perfis, de borracha vulcanizada nao endurecida, de borracha nao alveolar","Rods/profiles of rubber vulcanis.n/alveolar, n/hardened"
40091000,10,400910,3990,3828,3,62141,240,3000,2219,8099,"Tubo de borracha vulcanizada nao endurecida, nao reforçado, sem acessorios","Tubes of vulcanised rubber n/hardened, without fittings"
40091100,10,400911,3861,3828,3,62141,240,3000,2219,8099,"Tubo de borracha vulcanizada nao endurecida, nao reforçado, sem acessorios","Tubes of vulc.rubber, n/hard.n/reinf.without fittin."
40091210,10,400912,3861,3828,3,62145,240,3000,2219,8099,"Tubo de borracha vulcanizada nao endurecida, com acessorios, com uma pressao de ruptura superior ou igual a 17,3 MPa","Tubes of vulc.rubber, n/hard.n/reinf.with fittin.rup>=17"
40091290,10,400912,3861,3828,3,62145,240,3000,2219,8099,"Outros tubos de borracha vulcanizada nao endurecida, com acessorios","Other tubes of vulc.rubber, n/hard.n/reinf.with fittin."
40092010,10,400920,3861,3828,3,62145,240,3000,2219,8099,"Tubo de borracha vulcanizada, nao endurecida, com metal, sem acessorios, pressao de ruptura menor que 17.3 Mpa","Tubes of vulc.rubber, n/hard.with met.with fit.p<17.3mpa"
40092090,10,400920,3861,3828,3,62145,240,3000,2219,8099,"Outros tubos de borracha vulcanizada nao endurecida, com metal, sem acessorios","Oth.tubes of vulc.rubber, n/hard.with met.with fittings"
40092110,10,400921,3861,3828,3,62142,240,3000,2219,8099,"Tubos de borracha vulcanizada nao endurecida, reforçados apenas com metal ou associados de outra forma apenas com metal, sem acessorios, com uma pressao de ruptura superior ou igual a 17,3 MPa","Tubes of vulc.rubber n/hard.rein.met.without fitt.r>=17"
40092190,10,400921,3861,3828,3,62142,240,3000,2219,8099,"Outros tubos de borracha vulcanizada nao endurecida, reforçados apenas com metal ou associados de outra forma apenas com metal, sem acessorios","Ot.tubes of vul.rub.n/hard.reinfor.met.without fittings"
40092210,10,400922,3861,3828,3,62145,240,3000,2219,8099,"Tubos de borracha vulcanizada nao endurecida, reforçados apenas com metal ou associados de outra forma apenas com metal, com acessorios, com uma pressao de ruptura superior ou igual a 17,3 MPa","Tubes of vul.rub.n/hard.reinfor.met.without fit.rup>=17"
40092290,10,400922,3861,3828,3,62145,240,3000,2219,8099,"Outros tubos de borracha vulcanizada nao endurecida, reforçados apenas com metal ou associados de outra forma apenas com metal, com acessorios","Ot.tubes of vulc.rub.n/hard.reinfor.met.without fittin."
40093000,10,400930,3861,3828,3,62145,240,3000,2219,8099,"Outros tubos de borracha vulcanizada nao endurecida, com materia textil, sem acessorios","Tubes vulc.rubb.n/hard.reinfor.text.mat.without fit."
40093100,10,400931,3861,3828,3,62143,240,3000,2219,8099,"Tubos de borracha vulcanizada nao endurecida, reforçados apenas com materias texteis ou associados de outra forma apenas com materias texteis, sem acessorios","Rubber tube vulc.n/hard.reinfor.text.mat.without fitt."
42029100,11,420291,3197,3990,3,83199,321,4000,1512,404,"Outros artefatos, com a superficie exterior de couro natural ou reconstituido","Other articles of natural leathers/compos./varnishings"
42029200,11,420292,3990,3990,3,83199,321,4000,1512,404,"Outros artefatos, com a superficie exterior de folhas de plasticos ou de materias texteis","Other articles of plastic sheeting/of textile materials"
42029900,10,420299,3990,3990,3,83199,321,4000,1512,404,"Outros artefatos, de outras materias","Other articles of other materials"
42031000,10,420310,3197,3990,3,84811,321,4000,1410,404,"Vestuario, de couro natural ou reconstituido","Apparel of natural leather or composition"
42032100,13,420321,3197,3990,3,89477,321,4000,3230,404,"Luvas, mitenes e semelhantes, especialmente concebidas para a pratica de esportes, de couro natural ou reconstituido","Gloves, mittens, etc.forsports, of natural leather/composit"
42032900,13,420329,3197,3990,3,84812,321,4000,1410,404,"Outras luvas, mitenes e semelhantes, de couro natural ou reconstituido","Other gloves, mittens, etc.of natural leather/composit"
42033000,10,420330,3197,3990,3,84813,321,4000,1410,404,"Cintos, cinturoes e bandoleiras ou talabartes, de couro natural ou reconstituido","Belts and bandoliers, etc.of natural leather/composit."
42034000,10,420340,3197,3990,3,84819,321,4000,1410,404,"Outros acessorios de vestuario, de couro natural ou reconstituido","Oth.clothing accessories, of natural leather/composit."
44101290,16,441012,3546,3546,3,63422,240,4000,1621,805,"Outros paineis denominados oriented strand board (OSB), mesmo aglomeradas com resinas ou com outros aglutinantes organicos","Other oriented strand boards, waferboard"
48070000,10,480700,3990,3990,3,64192,240,4000,1701,1302,"Papel e cartao obtidos por colagem de folhas sobrepostas, nao revestidos na superficie nem impregnados, mesmo reforçados interiormente, em rolos ou em folhas","Comp.paper/paperb.(made stick.flat layers)unc.rolls/sh"
48071000,10,480710,3990,3990,3,64159,240,4000,1701,1302,"Papel e cartao estratificado com betume, etc, nao revestido, em rolos","Stratified paper/paperb.with bitumen, etc.unc.rolls,"
48079000,10,480790,3990,3990,3,64159,240,4000,1701,1302,"Outros papeis/cartoes da colagem de folhas, nao revestidos, rolos/folhas","Ot.comp.paper/paperb.(made stick.flat layers)unc.rolls,"
48081000,10,480810,3990,3990,3,64164,240,4000,1702,1302,"Papel e cartao ondulados, mesmo perfurados, em rolos ou em folhas","Conr.paper/paperboard, incl.perforated, in rolls/sheets"
48082000,10,480820,3990,3990,3,64161,240,4000,1701,1302,"Papel Kraft para sacos de grande capacidade, encrespado, etc, rolos/folhas","Kraft parer forsack great capac.creped, etc.rolls/sheets"
48083000,10,480830,3990,3990,3,64162,240,4000,1701,1302,"Outros papeis Kraft, encrespados/plissados, etc, rolos/folhas","Other kraft paper, creped or crinkled, etc.rolls/sheets"
48084000,10,480840,3990,3990,3,64162,240,4000,1701,1302,"Papeis Kraft, encrespados ou plissados, mesmo gofrados, estampados ou perfurados","Kraft paper, creped/crinkled"
48089000,10,480890,3990,3990,3,64169,240,4000,1701,1302,"Outros papeis/cartoes ondulados, encrespados, etc, em rolos ou folhas","Other paper/paperb.wavy/creped, etc.rolls/sheets"
48091000,10,480910,3990,3990,3,64131,240,4000,1701,1302,"Papel-carbono e semelhantes, em rolos ou em folhas","Carbon paper or similar, in rolls and sheets"
40119930,11,401199,3040,3040,3,62559,280,3000,2211,1008,"Pneus radiais novos para """"""""dumpers"""""""", etc.","New radial tires for """"""""dumpers"""""""", etc."
40119990,11,401199,3040,3040,3,62559,280,3000,2211,1008,"Outros pneus novos de borracha","Other new rubber tires"
40121000,11,401210,3040,3040,3,62592,280,3000,2211,1008,"Pneus recauchutados de borracha","Retreaded pneumatic rubber tires"
40121100,11,401211,3040,3040,3,62592,280,3000,2211,1008,"Pneumaticos recauchutados, dos tipos utilizados em automoveis de passageiros (incluindo os veiculos de uso misto (station wagons) e os automoveis de corrida)","Retreaded tires, for passenger automobiles"
44072910,16,440729,2136,2990,2,2484,240,4000,1610,803,"Madeira de cedro, serrada ou fendida longitudinalmente, cortada transversalmente ou desenrolada, mesmo aplainada, lixada ou unida pelas extremidades, de espessura superior a 6 mm","Cedar wood, sawn/cut in sheets etc.thick.>6mm"
44072920,16,440729,2136,2990,2,2484,240,4000,1610,803,"Madeira de ipe, serrada ou fendida longitudinalmente, cortada transversalmente ou desenrolada, mesmo aplainada, lixada ou unida pelas extremidades, de espessura superior a 6 mm","Ipe wood, sawn/cut in sheets etc.thick.>6mm"
44072930,16,440729,2136,2990,2,2484,240,4000,1610,803,"Madeira de pau-marfim, serrada ou fendida longitudinalmente, cortada transversalmente ou desenrolada, mesmo aplainada, lixada ou unida pelas extremidades, de espessura superior a 6 mm","Pau marfim wood, sawn/cut in sheets etc.thick.>6mm"
44072940,16,440729,2136,2990,2,2484,240,4000,1610,803,"Madeira de louro, serrada ou fendida longitudinalmente, cortada transversalmente ou desenrolada, mesmo aplainada, lixada ou unida pelas extremidades, de espessura superior a 6 mm","Louro wood, sawn/cut in sheets etc.thick.>6mm"
44072990,16,440729,2136,2990,2,2484,240,4000,1610,803,"Outras madeiras tropicais serrada ou fendida longitudinalmente, cortada transversalmente ou desenrolada, mesmo aplainada, lixada ou unida pelas extremidades, de espessura superior a 6 mm","Other tropical wood, sawn/cut in sheets etc.thick.>6mm"
44079100,16,440791,2136,2990,2,2484,240,4000,1610,803,"Madeira de carvalho (Quercus spp.), serrada ou fendida longitudinalmente, cortada transversalmente ou desenrolada, mesmo aplainada, lixada ou unida pelas extremidades, de espessura superior a 6 mm","Oak wood, sawn/cut in sheets, etc.thick.>6mm"
44079200,16,440792,2136,2990,2,2484,240,4000,1610,803,"Madeira de faia (Fagus spp.), serrada ou fendida longitudinalmente, cortada transversalmente ou desenrolada, mesmo aplainada, lixada ou unida pelas extremidades, de espessura superior a 6 mm","Beech wood, sawn/cut in sheets, etc.thick.>6mm"
44079300,16,440793,2136,2990,2,2484,240,4000,1610,803,"Madeira de acer (Acer spp.), serrada ou fendida longitudinalmente, cortada transversalmente ou desenrolada, mesmo aplainada, lixada ou unida pelas extremidades, de espessura superior a 6 mm","Maple wood, sawn, lenghtwise, thickness>6mm"
44079400,16,440794,2136,2990,2,2484,240,4000,1610,803,"Madeira de cerejeira (Prunus spp.), serrada ou fendida longitudinalmente, cortada transversalmente ou desenrolada, mesmo aplainada, lixada ou unida pelas extremidades, de espessura superior a 6 mm","Cherry wood, lenghtwise sawn in sheets, thickness >6mm"
44079500,16,440795,2136,2990,2,2484,240,4000,1610,803,"Madeira de freixo (Fraxinus spp.), serrada ou fendida longitudinalmente, cortada transversalmente ou desenrolada, mesmo aplainada, lixada ou unida pelas extremidades, de espessura superior a 6 mm","Ash wood, lenghtwise sawn in sheets, thickness >6mm"
44079910,16,440799,2136,2990,2,2484,240,4000,1610,803,"Madeira de canafistula (Pelthophorum vogelianum), serrada ou fendida longitudinalmente, cortada transversalmente ou desenrolada, mesmo aplainada, lixada ou unida pelas extremidades, de espessura superior a 6 mm","Canafistula wood, sawn/cut in sheets, etc.thick.>6mm"
48042100,10,480421,3661,3661,3,64142,240,4000,1701,1302,"Papel Kraft para sacos de grande capacidade, cru, em rolos ou em folhas","Kraft paper forsack of great capacity, raw, rolls/sheets"
48042900,10,480429,3661,3661,3,64142,240,4000,1701,1302,"Outros papeis Kraft para sacos de grande capacidade, em rolos ou em folhas","Oth.kraft paper forsack of great capac.raw, rolls/sheets"
48043110,10,480431,3661,3661,3,64146,240,4000,1701,1302,"Outros papeis e cartoes Kraft de peso nao superior a 150 g/m2, crus, de rigidez dieletrica igual ou superior a 600 V (metodo ASTM D 202 ou equivalente), em rolos ou em folhas","Paper/kraft paperb., raw, w<=150g/m2, dielet.streng.>=600v"
48043190,10,480431,3661,3661,3,64146,240,4000,1701,1302,"Outros papeis e cartoes Kraft de peso nao superior a 150 g/m2, crus, em rolos ou em folhas","Oth.paper/kraft paperboard, raw<=150g/m2, rolls/sheets"
48043910,10,480439,3661,3661,3,64146,240,4000,1701,1302,"Outros papeis e cartoes Kraft de peso nao superior a 150 g/m2, de rigidez dieletrica igual ou superior a 600 V (metodo ASTM D 202 ou equivalente), em rolos ou em folhas","Oth.paper/kraft paperb., w<=150g/m2, dielec.streng.>=600v"
48043990,10,480439,3661,3661,3,64146,240,4000,1701,1302,"Outros papeis e cartoes Kraft de peso nao superior a 150 g/m2, em rolos ou em folhas","Oth.paper/kraft paperb., w<=150g/m2, in rolls/sheets"
48044100,10,480441,3661,3661,3,64147,240,4000,1701,1302,"Outros papeis e cartoes Kraft de peso superior a 150 g/m2, mas inferior a 225 g/m2, crus, em rolos ou em folhas","Paper/paperboard kraft, raw, 150<w<225g/m2, rolls/sheets"
48044200,10,480442,3661,3661,3,64147,240,4000,1701,1302,"Outros papeis e cartoes Kraft de peso superior a 150 g/m2,mas inferior a 225 g/m2,branqueados uniformemente na massa e em que mais de 95 %,em peso,do conteúdo total de fibras seja constituido por fibras de madeira obtidas por processo quimico,rolos/folhas","Kraft paper, bleach.fibre chem.proc.>95%, 150<w<=225g/m2"
48044900,10,480449,3661,3661,3,64147,240,4000,1701,1302,"Outros papeis e cartoes Kraft de peso superior a 150 g/m2, mas inferior a 225 g/m2, em rolos ou em folhas","Oth.paper/kraft paperboard, 150<w<225g/m2, rolls/sheets"
48045100,10,480451,3661,3661,3,64148,240,4000,1701,1302,"Outros papeis e cartoes Kraft de peso igual ou superior a 225 g/m2, crus, em rolos ou em folhas","Paper/kraft paperb., raw, w>=225g/m2, in rolls/sheets"
48045200,10,480452,3661,3661,3,64148,240,4000,1701,1302,"Outros papeis e cartoes Kraft de peso igual ou superior a 225 g/m2, branqueados uniformemente na massa e em que mais de 95 %, em peso, do conteúdo total de fibras seja constituido por fibras de madeira obtidas por processo quimico, em rolos ou em folhas","Pap./kraft paperb, bleac.fibre chem.proc.>95%, w>=225g/m2"
48045900,10,480459,3661,3661,3,64148,240,4000,1701,1302,"Outros papeis/cartoes Kraft, peso >= 225 g/m2, em rolos ou folhas","Other paper/kraft paperb.w>=225g/m2, in rolls/sheets"
39181000,10,391810,3990,3772,3,89331,240,3000,2220,1407,"Revestimentos de pavimentos, etc, de polimeros de cloreto vinila","Floor coverings, etc.of polymers of vinyl chloride"
39189000,10,391890,3990,3990,3,89331,240,3000,2220,1407,"Revestimentos de pavimentos/paredes/tetos, de outros plasticos","Floor coverings, walls/roofs, of other plastics"
39191000,10,391910,3121,3121,3,58211,240,3000,2220,1407,"Chapas, folhas, tiras, fitas, peliculas e outras formas planas, auto-adesivas, de plasticos, mesmo em rolos, em rolos de largura nao superior a 20 cm","Plates, sheets, etc.self-adhes., of plastics, rolls, w<=20cm"
39191010,10,391910,3121,3121,3,58211,240,3000,2220,1407,"Chapas, folhas, tiras, fitas, peliculas e outras formas planas, auto-adesivas, de plasticos, em rolos de largura nao superior a 20 cm, de polipropileno","Plates, sheets, foil, tape, strip and other flat shapes, self-adhesive, made of plastic, in rolls of a width not exceeding 20 cm, of polypropylene"
39191020,10,391910,3121,3121,3,58211,240,3000,2220,1407,"Chapas, folhas, tiras, fitas, peliculas e outras formas planas, auto-adesivas, de plasticos, em rolos de largura nao superior a 20 cm, de poli(cloreto de vinila)","Plates, sheets, foil, tape, strip and other flat shapes, self-adhesive, made of plastic, in rolls of a width not exceeding 20 cm, of poly (vinyl chloride)"
39191090,10,391910,3121,3121,3,58211,240,3000,2220,1407,"Chapas, folhas, tiras, fitas, peliculas e outras formas planas, auto-adesivas, de plasticos, em rolos de largura nao superior a 20 cm, de outros materiais","Plates, sheets, foil, tape, strip and other flat shapes, self-adhesive, made of plastic, in rolls of a width not exceeding 20 cm, of other materials"
39199000,10,391990,3121,3121,3,58219,240,3000,2220,1407,"Outras chapas, folhas, tiras, fitas, peliculas e outras formas planas, auto-adesivas, de plasticos, mesmo em rolos","Oth.plates, sheets, strip, etc.self-adhes.of plastics"
39199010,10,391990,3121,3121,3,58219,240,3000,2220,1407,"Outras chapas, folhas, tiras, fitas, peliculas e outras formas planas, auto-adesivas, de plasticos, mesmo em rolos, de polipropileno","Other plates, sheets, foil, tape, strip and other flat shapes, self-adhesive, of plastics, whether in rolls or not, of polypropylene"
39199020,10,391990,3121,3121,3,58219,240,3000,2220,1407,"Outras chapas, folhas, tiras, fitas, peliculas e outras formas planas, auto-adesivas, de plasticos, mesmo em rolos, de poli(cloreto de vinila)","Other plates, sheets, foil, tape, strip and other flat shapes, self-adhesive, of plastics, whether in rolls or not, of poly (vinyl chloride)"
39199090,10,391990,3121,3121,3,58219,240,3000,2220,1407,"Outras chapas, folhas, tiras, fitas, peliculas e outras formas planas, auto-adesivas, de plasticos, mesmo em rolos, de outras materias","Other plates, sheets, foil, tape, strip and other flat shapes, self-adhesive, made plastic, coiled or not, of other materials"
